学校名称,位置,院校隶属,是否有研究生院,是否自划线,是否双一流,图标链接,url
中国舰船研究院(武汉数字工程研究所),,湖北,1,1,0,https://t1.chei.com.cn/common/xh/86202.jpg,/sch/schoolInfo--schId-368336.dhtml
中国舰船研究院(中国舰船研究设计中心),,湖北,1,1,0,https://t1.chei.com.cn/common/xh/86203.jpg,/sch/schoolInfo--schId-368340.dhtml
中国舰船研究院(武汉船用电力推进装置研究所),,湖北,1,1,0,https://t1.chei.com.cn/common/xh/86215.jpg,/sch/schoolInfo--schId-368341.dhtml
中国舰船研究院(华中光电技术研究所),,湖北,1,1,0,https://t1.chei.com.cn/common/xh/86216.jpg,/sch/schoolInfo--schId-368342.dhtml
中国舰船研究院(武汉船舶通信研究所),,湖北,1,1,0,https://t1.chei.com.cn/common/xh/86217.jpg,/sch/schoolInfo--schId-368343.dhtml
中国舰船研究院(武汉第二船舶设计研究所),,湖北,1,1,0,https://t1.chei.com.cn/common/xh/86218.jpg,/sch/schoolInfo--schId-368353.dhtml
湖北省社会科学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/88701.jpg,/sch/schoolInfo--schId-368337.dhtml
中共湖北省委党校,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/89642.jpg,/sch/schoolInfo--schId-368346.dhtml
海军工程大学,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/91016.jpg,/sch/schoolInfo--schId-368349.dhtml
空军预警学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/91026.jpg,/sch/schoolInfo--schId-368350.dhtml
火箭军指挥学院,,湖北,1,1,0,https://t1.chei.com.cn/common/xh/91033.jpg,/sch/schoolInfo--schId-368335.dhtml
湘潭大学,,湖南,1,1,1,https://t1.chei.com.cn/common/xh/10530.jpg,/sch/schoolInfo--schId-368395.dhtml
吉首大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10531.jpg,/sch/schoolInfo--schId-368394.dhtml
湖南大学,,湖南,0,0,1,https://t1.chei.com.cn/common/xh/10532.jpg,/sch/schoolInfo--schId-368380.dhtml
中南大学,,湖南,0,0,1,https://t1.chei.com.cn/common/xh/10533.jpg,/sch/schoolInfo--schId-368393.dhtml
湖南科技大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10534.jpg,/sch/schoolInfo--schId-368379.dhtml
长沙理工大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10536.jpg,/sch/schoolInfo--schId-368397.dhtml
湖南农业大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10537.jpg,/sch/schoolInfo--schId-368392.dhtml
中南林业科技大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10538.jpg,/sch/schoolInfo--schId-368391.dhtml
湖南中医药大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10541.jpg,/sch/schoolInfo--schId-368389.dhtml
湖南师范大学,,湖南,1,1,1,https://t1.chei.com.cn/common/xh/10542.jpg,/sch/schoolInfo--schId-368396.dhtml
湖南理工学院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10543.jpg,/sch/schoolInfo--schId-688909092.dhtml
衡阳师范学院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10546.jpg,/sch/schoolInfo--schId-2125728184.dhtml
邵阳学院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10547.jpg,/sch/schoolInfo--schId-302965637.dhtml
湖南人文科技学院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10553.jpg,/sch/schoolInfo--schId-302965854.dhtml
湖南工商大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10554.jpg,/sch/schoolInfo--schId-688909169.dhtml
南华大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/10555.jpg,/sch/schoolInfo--schId-368390.dhtml
湖南工程学院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/11342.jpg,/sch/schoolInfo--schId-302973686.dhtml
湖南城市学院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/11527.jpg,/sch/schoolInfo--schId-2807891852.dhtml
湖南工业大学,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/11535.jpg,/sch/schoolInfo--schId-368387.dhtml
长沙矿冶研究院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/82603.jpg,/sch/schoolInfo--schId-368385.dhtml
中国航空研究院(608所),,湖南,1,1,0,https://t1.chei.com.cn/common/xh/82925.jpg,/sch/schoolInfo--schId-368384.dhtml
长沙矿山研究院,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/86404.jpg,/sch/schoolInfo--schId-368383.dhtml
中共湖南省委党校,,湖南,1,1,0,https://t1.chei.com.cn/common/xh/89643.jpg,/sch/schoolInfo--schId-368381.dhtml
国防科技大学,,湖南,0,0,1,https://t1.chei.com.cn/common/xh/91002.jpg,/sch/schoolInfo--schId-368388.dhtml
中山大学,,广东,0,0,1,https://t1.chei.com.cn/common/xh/10558.jpg,/sch/schoolInfo--schId-368411.dhtml
暨南大学,,广东,1,1,1,https://t1.chei.com.cn/common/xh/10559.jpg,/sch/schoolInfo--schId-368414.dhtml
汕头大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10560.jpg,/sch/schoolInfo--schId-368428.dhtml
华南理工大学,,广东,0,0,1,https://t1.chei.com.cn/common/xh/10561.jpg,/sch/schoolInfo--schId-368416.dhtml
华南农业大学,,广东,1,1,1,https://t1.chei.com.cn/common/xh/10564.jpg,/sch/schoolInfo--schId-368413.dhtml
广东海洋大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10566.jpg,/sch/schoolInfo--schId-368418.dhtml
广州医科大学,,广东,1,1,1,https://t1.chei.com.cn/common/xh/10570.jpg,/sch/schoolInfo--schId-368419.dhtml
广东医科大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10571.jpg,/sch/schoolInfo--schId-368420.dhtml
广州中医药大学,,广东,1,1,1,https://t1.chei.com.cn/common/xh/10572.jpg,/sch/schoolInfo--schId-368421.dhtml
广东药科大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10573.jpg,/sch/schoolInfo--schId-368427.dhtml
华南师范大学,,广东,1,1,1,https://t1.chei.com.cn/common/xh/10574.jpg,/sch/schoolInfo--schId-368422.dhtml
肇庆学院,,广东,0,0,0,https://t1.chei.com.cn/common/xh/10580.jpg,/sch/schoolInfo--schId-2807891252.dhtml
广州体育学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10585.jpg,/sch/schoolInfo--schId-368424.dhtml
广州美术学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10586.jpg,/sch/schoolInfo--schId-368425.dhtml
星海音乐学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10587.jpg,/sch/schoolInfo--schId-368426.dhtml
广东技术师范大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10588.jpg,/sch/schoolInfo--schId-678246.dhtml
深圳大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10590.jpg,/sch/schoolInfo--schId-368417.dhtml
广东财经大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/10592.jpg,/sch/schoolInfo--schId-368410.dhtml
广州大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11078.jpg,/sch/schoolInfo--schId-368423.dhtml
仲恺农业工程学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11347.jpg,/sch/schoolInfo--schId-679050.dhtml
五邑大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11349.jpg,/sch/schoolInfo--schId-368408.dhtml
广东金融学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11540.jpg,/sch/schoolInfo--schId-302975452.dhtml
广东石油化工学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11656.jpg,/sch/schoolInfo--schId-2807891606.dhtml
东莞理工学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11819.jpg,/sch/schoolInfo--schId-2124439800.dhtml
广东工业大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11845.jpg,/sch/schoolInfo--schId-368400.dhtml
广东外语外贸大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11846.jpg,/sch/schoolInfo--schId-368415.dhtml
佛山科学技术学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/11847.jpg,/sch/schoolInfo--schId-688910014.dhtml
南方医科大学,,广东,1,1,0,https://t1.chei.com.cn/common/xh/12121.jpg,/sch/schoolInfo--schId-368409.dhtml
南方科技大学,,广东,1,1,1,https://t1.chei.com.cn/common/xh/14325.jpg,/sch/schoolInfo--schId-1865236958.dhtml
广东省社会科学院,,广东,1,1,0,https://t1.chei.com.cn/common/xh/88901.jpg,/sch/schoolInfo--schId-368405.dhtml
广东省心血管病研究所,,广东,1,1,0,https://t1.chei.com.cn/common/xh/88911.jpg,/sch/schoolInfo--schId-368406.dhtml
中共广东省委党校,,广东,1,1,0,https://t1.chei.com.cn/common/xh/89644.jpg,/sch/schoolInfo--schId-368407.dhtml
广西大学,,广西,1,1,1,https://t1.chei.com.cn/common/xh/10593.jpg,/sch/schoolInfo--schId-368436.dhtml
广西科技大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10594.jpg,/sch/schoolInfo--schId-678313.dhtml
桂林电子科技大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10595.jpg,/sch/schoolInfo--schId-368435.dhtml
桂林理工大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10596.jpg,/sch/schoolInfo--schId-368429.dhtml
广西医科大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10598.jpg,/sch/schoolInfo--schId-368434.dhtml
右江民族医学院,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10599.jpg,/sch/schoolInfo--schId-688909247.dhtml
广西中医药大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10600.jpg,/sch/schoolInfo--schId-368437.dhtml
桂林医学院,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10601.jpg,/sch/schoolInfo--schId-678380.dhtml
广西师范大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10602.jpg,/sch/schoolInfo--schId-368433.dhtml
南宁师范大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10603.jpg,/sch/schoolInfo--schId-368432.dhtml
广西艺术学院,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10607.jpg,/sch/schoolInfo--schId-368431.dhtml
广西民族大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/10608.jpg,/sch/schoolInfo--schId-368430.dhtml
广西财经学院,,广西,1,1,0,https://t1.chei.com.cn/common/xh/11548.jpg,/sch/schoolInfo--schId-302975686.dhtml
北部湾大学,,广西,1,1,0,https://t1.chei.com.cn/common/xh/11607.jpg,/sch/schoolInfo--schId-2118360154.dhtml
陆军特种作战学院,,广西,1,1,0,https://t1.chei.com.cn/common/xh/91009.jpg,/sch/schoolInfo--schId-368412.dhtml
海南大学,,海南,1,1,1,https://t1.chei.com.cn/common/xh/10589.jpg,/sch/schoolInfo--schId-368439.dhtml
海南热带海洋学院,,海南,1,1,0,https://t1.chei.com.cn/common/xh/11100.jpg,/sch/schoolInfo--schId-499721832.dhtml
海南师范大学,,海南,1,1,0,https://t1.chei.com.cn/common/xh/11658.jpg,/sch/schoolInfo--schId-368440.dhtml
海南医学院,,海南,1,1,0,https://t1.chei.com.cn/common/xh/11810.jpg,/sch/schoolInfo--schId-688909932.dhtml
三亚学院,,海南,1,1,0,https://t1.chei.com.cn/common/xh/13892.jpg,/sch/schoolInfo--schId-2807891911.dhtml
重庆大学,,重庆,0,0,1,https://t1.chei.com.cn/common/xh/10611.jpg,/sch/schoolInfo--schId-368455.dhtml
重庆邮电大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10617.jpg,/sch/schoolInfo--schId-368454.dhtml
重庆交通大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10618.jpg,/sch/schoolInfo--schId-368453.dhtml
重庆医科大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10631.jpg,/sch/schoolInfo--schId-368452.dhtml
西南大学,,重庆,1,1,1,https://t1.chei.com.cn/common/xh/10635.jpg,/sch/schoolInfo--schId-368457.dhtml
重庆师范大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10637.jpg,/sch/schoolInfo--schId-368451.dhtml
重庆文理学院,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10642.jpg,/sch/schoolInfo--schId-2807892330.dhtml
重庆三峡学院,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10643.jpg,/sch/schoolInfo--schId-688909319.dhtml
四川外国语大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10650.jpg,/sch/schoolInfo--schId-368450.dhtml
西南政法大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10652.jpg,/sch/schoolInfo--schId-368449.dhtml
四川美术学院,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/10655.jpg,/sch/schoolInfo--schId-368445.dhtml
重庆科技学院,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/11551.jpg,/sch/schoolInfo--schId-302975907.dhtml
重庆理工大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/11660.jpg,/sch/schoolInfo--schId-368441.dhtml
重庆工商大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/11799.jpg,/sch/schoolInfo--schId-368442.dhtml
中共重庆市委党校,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/89650.jpg,/sch/schoolInfo--schId-368444.dhtml
陆军军医大学,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/91012.jpg,/sch/schoolInfo--schId-368456.dhtml
陆军勤务学院,,重庆,1,1,0,https://t1.chei.com.cn/common/xh/91014.jpg,/sch/schoolInfo--schId-368446.dhtml
四川大学,,四川,0,0,1,https://t1.chei.com.cn/common/xh/10610.jpg,/sch/schoolInfo--schId-368479.dhtml
西南交通大学,,四川,0,0,1,https://t1.chei.com.cn/common/xh/10613.jpg,/sch/schoolInfo--schId-368494.dhtml
电子科技大学,,四川,0,0,1,https://t1.chei.com.cn/common/xh/10614.jpg,/sch/schoolInfo--schId-368480.dhtml
西南石油大学,,四川,1,1,1,https://t1.chei.com.cn/common/xh/10615.jpg,/sch/schoolInfo--schId-368476.dhtml
成都理工大学,,四川,1,1,1,https://t1.chei.com.cn/common/xh/10616.jpg,/sch/schoolInfo--schId-368481.dhtml
西南科技大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10619.jpg,/sch/schoolInfo--schId-368482.dhtml
成都信息工程大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10621.jpg,/sch/schoolInfo--schId-368483.dhtml
四川轻化工大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10622.jpg,/sch/schoolInfo--schId-368484.dhtml
西华大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10623.jpg,/sch/schoolInfo--schId-368493.dhtml
中国民用航空飞行学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10624.jpg,/sch/schoolInfo--schId-678447.dhtml
四川农业大学,,四川,1,1,1,https://t1.chei.com.cn/common/xh/10626.jpg,/sch/schoolInfo--schId-368486.dhtml
西南医科大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10632.jpg,/sch/schoolInfo--schId-368487.dhtml
成都中医药大学,,四川,1,1,1,https://t1.chei.com.cn/common/xh/10633.jpg,/sch/schoolInfo--schId-368488.dhtml
川北医学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10634.jpg,/sch/schoolInfo--schId-678514.dhtml
四川师范大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10636.jpg,/sch/schoolInfo--schId-368489.dhtml
西华师范大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10638.jpg,/sch/schoolInfo--schId-368490.dhtml
绵阳师范学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10639.jpg,/sch/schoolInfo--schId-302966133.dhtml
西南财经大学,,四川,1,1,1,https://t1.chei.com.cn/common/xh/10651.jpg,/sch/schoolInfo--schId-368491.dhtml
成都体育学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10653.jpg,/sch/schoolInfo--schId-368492.dhtml
四川音乐学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10654.jpg,/sch/schoolInfo--schId-368485.dhtml
西南民族大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/10656.jpg,/sch/schoolInfo--schId-368477.dhtml
成都大学,,四川,1,1,0,https://t1.chei.com.cn/common/xh/11079.jpg,/sch/schoolInfo--schId-368470.dhtml
攀枝花学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/11360.jpg,/sch/schoolInfo--schId-2807891970.dhtml
四川警察学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/12212.jpg,/sch/schoolInfo--schId-302981588.dhtml
成都医学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/13705.jpg,/sch/schoolInfo--schId-302982288.dhtml
中国核动力研究设计院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/82802.jpg,/sch/schoolInfo--schId-368464.dhtml
核工业西南物理研究院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/82809.jpg,/sch/schoolInfo--schId-368478.dhtml
中国航空研究院(611所),,四川,1,1,0,https://t1.chei.com.cn/common/xh/82906.jpg,/sch/schoolInfo--schId-368460.dhtml
中国航空研究院(624所),,四川,1,1,0,https://t1.chei.com.cn/common/xh/82910.jpg,/sch/schoolInfo--schId-368466.dhtml
中国兵器科学研究院(西南技术物理研究所),,四川,1,1,0,https://t1.chei.com.cn/common/xh/83105.jpg,/sch/schoolInfo--schId-368468.dhtml
中国兵器科学研究院(西南自动化研究所),,四川,1,1,0,https://t1.chei.com.cn/common/xh/83114.jpg,/sch/schoolInfo--schId-368469.dhtml
电信科学技术第五研究所,,四川,1,1,0,https://t1.chei.com.cn/common/xh/84004.jpg,/sch/schoolInfo--schId-368475.dhtml
四川省社会科学院,,四川,1,1,0,https://t1.chei.com.cn/common/xh/89101.jpg,/sch/schoolInfo--schId-368459.dhtml
中共四川省委党校,,四川,1,1,0,https://t1.chei.com.cn/common/xh/89651.jpg,/sch/schoolInfo--schId-368471.dhtml
贵州大学,,贵州,1,1,1,https://t1.chei.com.cn/common/xh/10657.jpg,/sch/schoolInfo--schId-368502.dhtml
贵州医科大学,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10660.jpg,/sch/schoolInfo--schId-368500.dhtml
遵义医科大学,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10661.jpg,/sch/schoolInfo--schId-368499.dhtml
贵州中医药大学,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10662.jpg,/sch/schoolInfo--schId-368501.dhtml
贵州师范大学,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10663.jpg,/sch/schoolInfo--schId-368495.dhtml
铜仁学院,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10665.jpg,/sch/schoolInfo--schId-2807892212.dhtml
黔南民族师范学院,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10670.jpg,/sch/schoolInfo--schId-302968430.dhtml
贵州财经大学,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10671.jpg,/sch/schoolInfo--schId-368498.dhtml
贵州民族大学,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10672.jpg,/sch/schoolInfo--schId-678581.dhtml
贵阳学院,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/10976.jpg,/sch/schoolInfo--schId-2125733175.dhtml
中国航天科工集团第十研究院,,贵州,1,1,0,https://t1.chei.com.cn/common/xh/83286.jpg,/sch/schoolInfo--schId-368496.dhtml
云南大学,,云南,1,1,1,https://t1.chei.com.cn/common/xh/10673.jpg,/sch/schoolInfo--schId-368520.dhtml
昆明理工大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10674.jpg,/sch/schoolInfo--schId-368512.dhtml
云南农业大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10676.jpg,/sch/schoolInfo--schId-368517.dhtml
西南林业大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10677.jpg,/sch/schoolInfo--schId-368516.dhtml
昆明医科大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10678.jpg,/sch/schoolInfo--schId-368515.dhtml
大理大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10679.jpg,/sch/schoolInfo--schId-368514.dhtml
云南中医药大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10680.jpg,/sch/schoolInfo--schId-368513.dhtml
云南师范大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10681.jpg,/sch/schoolInfo--schId-368518.dhtml
云南财经大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10689.jpg,/sch/schoolInfo--schId-368511.dhtml
云南艺术学院,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10690.jpg,/sch/schoolInfo--schId-368504.dhtml
云南民族大学,,云南,1,1,0,https://t1.chei.com.cn/common/xh/10691.jpg,/sch/schoolInfo--schId-368510.dhtml
云南警官学院,,云南,1,1,0,https://t1.chei.com.cn/common/xh/11392.jpg,/sch/schoolInfo--schId-499721975.dhtml
昆明学院,,云南,1,1,0,https://t1.chei.com.cn/common/xh/11393.jpg,/sch/schoolInfo--schId-2125725192.dhtml
中国兵器科学研究院(昆明物理研究所),,云南,1,1,0,https://t1.chei.com.cn/common/xh/83104.jpg,/sch/schoolInfo--schId-368506.dhtml
昆明贵金属研究所,,云南,1,1,0,https://t1.chei.com.cn/common/xh/86401.jpg,/sch/schoolInfo--schId-368505.dhtml
西藏农牧学院,,西藏,1,1,0,https://t1.chei.com.cn/common/xh/10693.jpg,/sch/schoolInfo--schId-2107935185.dhtml
西藏大学,,西藏,1,1,1,https://t1.chei.com.cn/common/xh/10694.jpg,/sch/schoolInfo--schId-368521.dhtml
西藏民族大学,,西藏,1,1,0,https://t1.chei.com.cn/common/xh/10695.jpg,/sch/schoolInfo--schId-368522.dhtml
西藏藏医药大学,,西藏,1,1,0,https://t1.chei.com.cn/common/xh/10696.jpg,/sch/schoolInfo--schId-368523.dhtml
西北大学,,陕西,1,1,1,https://t1.chei.com.cn/common/xh/10697.jpg,/sch/schoolInfo--schId-368552.dhtml
西安交通大学,,陕西,0,0,1,https://t1.chei.com.cn/common/xh/10698.jpg,/sch/schoolInfo--schId-368554.dhtml
西北工业大学,,陕西,0,0,1,https://t1.chei.com.cn/common/xh/10699.jpg,/sch/schoolInfo--schId-368555.dhtml
西安理工大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10700.jpg,/sch/schoolInfo--schId-368556.dhtml
西安电子科技大学,,陕西,0,0,1,https://t1.chei.com.cn/common/xh/10701.jpg,/sch/schoolInfo--schId-368557.dhtml
西安工业大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10702.jpg,/sch/schoolInfo--schId-368558.dhtml
西安建筑科技大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10703.jpg,/sch/schoolInfo--schId-368559.dhtml
西安科技大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10704.jpg,/sch/schoolInfo--schId-368560.dhtml
西安石油大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10705.jpg,/sch/schoolInfo--schId-368561.dhtml
陕西科技大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10708.jpg,/sch/schoolInfo--schId-368562.dhtml
西安工程大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10709.jpg,/sch/schoolInfo--schId-368563.dhtml
长安大学,,陕西,1,1,1,https://t1.chei.com.cn/common/xh/10710.jpg,/sch/schoolInfo--schId-368566.dhtml
西北农林科技大学,,陕西,0,0,1,https://t1.chei.com.cn/common/xh/10712.jpg,/sch/schoolInfo--schId-368564.dhtml
陕西中医药大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10716.jpg,/sch/schoolInfo--schId-368565.dhtml
陕西师范大学,,陕西,1,1,1,https://t1.chei.com.cn/common/xh/10718.jpg,/sch/schoolInfo--schId-368568.dhtml
延安大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10719.jpg,/sch/schoolInfo--schId-368577.dhtml
陕西理工大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10720.jpg,/sch/schoolInfo--schId-678648.dhtml
宝鸡文理学院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10721.jpg,/sch/schoolInfo--schId-688909399.dhtml
西安外国语大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10724.jpg,/sch/schoolInfo--schId-368576.dhtml
西北政法大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10726.jpg,/sch/schoolInfo--schId-368575.dhtml
西安体育学院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10727.jpg,/sch/schoolInfo--schId-368574.dhtml
西安音乐学院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10728.jpg,/sch/schoolInfo--schId-368573.dhtml
西安美术学院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/10729.jpg,/sch/schoolInfo--schId-368572.dhtml
榆林学院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/11395.jpg,/sch/schoolInfo--schId-2125272831.dhtml
西安财经大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/11560.jpg,/sch/schoolInfo--schId-679251.dhtml
西安邮电大学,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/11664.jpg,/sch/schoolInfo--schId-368571.dhtml
西安医学院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/11840.jpg,/sch/schoolInfo--schId-302980961.dhtml
西京学院,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/12715.jpg,/sch/schoolInfo--schId-302981787.dhtml
西安热工研究院有限公司,,陕西,1,1,0,https://t1.chei.com.cn/common/xh/82304.jpg,/sch/schoolInfo--schId-368570.dhtml
中国航空研究院(603所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/82904.jpg,/sch/schoolInfo--schId-368553.dhtml
中国航空研究院(623所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/82909.jpg,/sch/schoolInfo--schId-368536.dhtml
中国航空研究院(630所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/82911.jpg,/sch/schoolInfo--schId-368535.dhtml
中国航空研究院(631所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/82912.jpg,/sch/schoolInfo--schId-368524.dhtml
中国航空研究院(618所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/82936.jpg,/sch/schoolInfo--schId-368533.dhtml
中国兵器科学研究院(西安近代化学研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83101.jpg,/sch/schoolInfo--schId-368537.dhtml
中国兵器科学研究院(西安应用光学研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83103.jpg,/sch/schoolInfo--schId-368531.dhtml
中国兵器科学研究院(西安机电信息技术研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83109.jpg,/sch/schoolInfo--schId-368530.dhtml
中国兵器科学研究院(陕西应用物理化学研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83110.jpg,/sch/schoolInfo--schId-368529.dhtml
中国兵器科学研究院(西北机电工程研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83111.jpg,/sch/schoolInfo--schId-368528.dhtml
中国兵器科学研究院(西安现代控制技术研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83112.jpg,/sch/schoolInfo--schId-368527.dhtml
中国兵器科学研究院(西安电子工程研究所),,陕西,1,1,0,https://t1.chei.com.cn/common/xh/83113.jpg,/sch/schoolInfo--schId-368526.dhtml
